KSTJ,2015-05-22T13:53:00Z,13.3,10.0,0,0,,10.0,30.259842,,,,CLR,,,,,,,,METAR, AO2 SLP244 T01330100
KARW,2015-05-22T14:15:00Z,22.0,16.0,40,12,,5.0,30.129921,,,HZ,BKN,2600,OVC,3600,,,,,SPECI, AO2
KPPA,2015-05-22T13:55:00Z,10.6,10.1,150,12,,4.0,30.159449,,,BR,OVC,400,,,,,,,SPECI, AO2 LTG DSNT SE T01060101
K04V,2015-05-22T14:13:00Z,5.0,3.0,150,6,,10.0,30.121063,,,,OVC,1300,,,,,,,METAR, AO2
KBPK,2015-05-22T13:53:00Z,12.8,10.0,140,4,,10.0,30.28937,,,,CLR,,,,,,,,METAR, AO2 SLP255 T01280100
KCBE,2015-05-22T14:02:00Z,17.0,4.0,160,3,15,10.0,30.159449,,,,CLR,,,,,,,,METAR, AO1
KFWN,2015-05-22T13:53:00Z,17.2,5.0,270,4,,10.0,29.940945,,,,CLR,,,,,,,,METAR, AO2 SLP137 T01720050
KBOW,2015-05-22T13:50:00Z,28.0,21.0,60,6,,10.0,30.100393,,,,SKC,,,,,,,,METAR
KTLH,2015-05-22T13:53:00Z,22.2,12.8,340,10,,10.0,30.15059,,,,BKN,25000,,,,,,,METAR, AO2 SLP208 T02220128
KRKR,2015-05-22T13:55:00Z,15.3,9.3,120,4,,10.0,30.280512,,,,SCT,1900,,,,,,,METAR, AO2 T01530093
KMER,2015-05-22T13:45:00Z,14.0,11.0,300,5,,10.0,29.991142,,,,BKN,8000,OVC,11000,,,,,METAR
KMWH,2015-05-22T13:52:00Z,16.1,12.8,140,5,,10.0,29.819881,,,,BKN,12000,,,,,,,METAR, AO2 SLP092 T01610128
KVGT,2015-05-22T13:53:00Z,16.7,3.9,200,4,,10.0,29.840551,,,,CLR,,,,,,,,METAR, AO2 SLP106 T01670039
KFAF,2015-05-22T13:58:00Z,17.0,8.2,320,8,,9.0,30.109253,,TRUE,,CLR,,,,,,,,SPECI, AO2 SLP199 T01700082 $
KAUO,2015-05-22T13:55:00Z,15.0,7.0,10,7,,10.0,30.221457,,,,CLR,,,,,,,,METAR, AO1
KSWO,2015-05-22T13:53:00Z,11.7,10.6,120,3,,4.0,30.230314,,,-RA BR,OVC,900,,,,,,,METAR, AO2 CIG 005V011 SLP234 P0004 T01170106
KTME,2015-05-22T14:15:00Z,21.0,19.0,100,10,,10.0,30.129921,,,,OVC,900,,,,,,,METAR, AO2
KFIG,2015-05-22T13:54:00Z,9.4,5.6,230,7,,10.0,30.070866,,,,SCT,5500,OVC,7000,,,,,METAR, AO2 RAB28E50 SLP187 P0000 T00940056
KCIN,2015-05-22T13:55:00Z,16.0,6.0,350,5,,10.0,30.221457,,,,CLR,,,,,,,,METAR, AO2
KGZL,2015-05-22T13:55:00Z,15.0,10.0,160,7,,10.0,30.280512,,,,,,,,,,,,METAR, AO2
KUIL,2015-05-22T13:53:00Z,10.6,10.6,280,3,,3.0,29.958662,,,BR,OVC,700,,,,,,,METAR, AO2 CIG 004V011 SLP146 T01060106
KSZL,2015-05-22T13:58:00Z,15.6,9.2,0,0,,10.0,30.250984,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP245 T01560092 $
KD95,2015-05-22T13:52:00Z,10.5,2.3,330,7,,10.0,30.171259,,,,CLR,,,,,,,,METAR, AO2 T01050023
KLUL,2015-05-22T13:55:00Z,16.2,11.0,80,9,,10.0,30.239174,,,,CLR,,,,,,,,METAR, AO2 T01620110
KETH,2015-05-22T13:55:00Z,13.0,6.0,0,0,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2
KAQV,2015-05-22T13:56:00Z,14.4,12.2,0,4,,8.0,30.200787,,,,OVC,500,,,,,,,METAR, AO2 SLP226 T01440122
K9V9,2015-05-22T13:55:00Z,13.6,7.1,0,0,,10.0,30.180119,,,,CLR,,,,,,,,METAR, AO2 T01360071
KPIR,2015-05-22T13:53:00Z,12.8,5.6,90,4,,10.0,30.15059,,,,CLR,,,,,,,,METAR, AO2 SLP206 T01280056
KLDJ,2015-05-22T14:15:00Z,20.6,7.8,290,9,14,10.0,29.958662,,,,CLR,,,,,,,,SPECI, AO2 T02060078
KDEQ,2015-05-22T13:53:00Z,14.4,9.4,80,6,,10.0,30.259842,,,,OVC,8500,,,,,,,METAR, AO2 SLP246 T01440094
KFTY,2015-05-22T13:53:00Z,16.7,8.3,0,4,,10.0,30.221457,,,,CLR,,,,,,,,METAR, AO2 SLP229 T01670083
K3K3,2015-05-22T13:55:00Z,10.0,10.0,150,14,19,4.0,30.079725,,,-DZ,OVC,400,,,,,,,METAR, AO2 P0005
KNJK,2015-05-22T13:56:00Z,17.8,5.6,240,21,,10.0,29.940945,,TRUE,,FEW,6000,,,,,,,METAR, AO2 PK WND 24031/1337 SLP153 T01780056 $
KRZT,2015-05-22T14:16:00Z,16.0,6.0,260,8,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2
KPUJ,2015-05-22T13:55:00Z,16.0,12.0,360,6,,10.0,30.230314,,,,CLR,,,,,,,,METAR, AO2
KSSC,2015-05-22T13:58:00Z,19.0,7.3,50,14,,10.0,30.171259,,TRUE,,BKN,6000,,,,,,,SPECI, AO2 SLP216 T01900073 $
KHQM,2015-05-22T13:53:00Z,11.1,10.6,260,9,,3.0,29.97933,,,BR,OVC,700,,,,,,,METAR, AO2 CIG 005V010 SLP154 T01110106
KMHT,2015-05-22T13:53:00Z,18.9,0.6,350,5,,10.0,29.790354,,,,FEW,8500,,,,,,,METAR, AO2 SLP100 T01890006
KCVH,2015-05-22T13:50:00Z,14.0,12.0,230,5,,10.0,30.008858,,,,BKN,3000,,,,,,,METAR, AO1
KMYL,2015-05-22T13:51:00Z,4.4,4.4,0,0,,10.0,29.940945,,,,FEW,100,OVC,10000,,,,,METAR, AO2 SLP126 T00440044
K9MN,2015-05-22T13:53:00Z,13.6,2.5,0,0,,10.0,30.188976,,,,CLR,,,,,,,,METAR, AO1 T01360025
KGWO,2015-05-22T13:53:00Z,15.0,8.3,50,9,,10.0,30.28937,,,,CLR,,,,,,,,METAR, AO2 SLP257 T01500083
K66R,2015-05-22T13:55:00Z,21.5,19.6,90,9,,10.0,30.100393,,,,OVC,800,,,,,,,SPECI, AO2 T02150196
KCKP,2015-05-22T13:55:00Z,13.2,8.8,0,0,,10.0,30.221457,,,,CLR,,,,,,,,SPECI, AO2 T01320088
KLBX,2015-05-22T13:53:00Z,20.0,20.0,60,11,,9.0,30.100393,,,,OVC,700,,,,,,,METAR, AO2 SLP193 T02000200
KVVG,2015-05-22T13:55:00Z,27.0,21.0,340,6,,8.0,30.008858,,,,,,,,,,,,SPECI, A01
KE38,2015-05-22T13:55:00Z,14.5,14.0,0,0,,10.0,30.188976,,,,OVC,300,,,,,,,METAR, AO2 T01450140
KOXV,2015-05-22T13:55:00Z,15.0,6.0,310,6,,10.0,30.200787,,,,CLR,,,,,,,,SPECI, AO2
KTXK,2015-05-22T13:53:00Z,13.3,9.4,0,6,,10.0,30.259842,,,,CLR,,,,,,,,METAR, AO2 SLP245 T01330094
KGLY,2015-05-22T13:55:00Z,15.0,12.0,210,5,,10.0,30.280512,,,,CLR,,,,,,,,SPECI, AO2
KETB,2015-05-22T13:55:00Z,12.0,-3.0,70,4,,10.0,30.221457,,,,CLR,,,,,,,,METAR, AO2
K8D3,2015-05-22T13:56:00Z,16.7,4.4,0,0,,,30.180119,,,,,,,,,,,,METAR, AO1 SLP215 T01670044
KRNT,2015-05-22T13:53:00Z,12.8,10.0,200,6,,7.0,29.958662,,,,OVC,1200,,,,,,,METAR, AO2 SLP149 T01280100
KAPF,2015-05-22T13:53:00Z,28.9,22.2,340,6,,10.0,30.079725,,,,FEW,2000,,,,,,,METAR, AO2 SLP186 T02890222
KCAO,2015-05-22T13:55:00Z,8.3,7.2,210,19,,10.0,30.079725,,,,OVC,500,,,,,,,METAR, AO2 PK WND 20026/1344 CIG 003V007 SLP168 T00830072
KIPL,2015-05-22T13:53:00Z,17.2,6.1,250,18,26,10.0,29.911417,,,,CLR,,,,,,,,METAR, AO2 PK WND 26026/1342 SLP127 T01720061
KOCW,2015-05-22T13:55:00Z,,,10,9,,10.0,30.159449,,,,SCT,2900,,,,,,,METAR, AO2
KTUS,2015-05-22T13:53:00Z,16.7,-3.3,150,8,,10.0,29.970472,,,,CLR,,,,,,,,METAR, AO2 SLP113 T01671033
KWDG,2015-05-22T13:50:00Z,12.0,9.0,90,8,,5.0,30.180119,,,-RA BR,BKN,5500,OVC,15000,,,,,METAR
KAXA,2015-05-22T13:55:00Z,16.0,5.0,20,7,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2
K2V5,2015-05-22T14:15:00Z,,,110,9,,7.0,30.100393,,,-RA,OVC,500,,,,,,,METAR, AO2 P0002
KIXD,2015-05-22T13:53:00Z,13.3,9.4,210,7,,10.0,30.28937,,,,CLR,,,,,,,,METAR, AO2 SLP255 T01330094
KFXE,2015-05-22T13:53:00Z,28.9,22.2,10,5,,10.0,30.070866,,,FU,CLR,,,,,,,,METAR, AO2 SLP184 T02890222
KTKC,2015-05-22T13:53:00Z,16.6,2.4,0,0,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2 T01660024
KUOX,2015-05-22T13:55:00Z,13.0,8.0,90,6,,10.0,30.33071,,,,CLR,,,,,,,,METAR, AO2 PWINO PNO
KD25,2015-05-22T13:55:00Z,11.2,0.9,0,0,,10.0,30.209646,,,,CLR,,,,,,,,SPECI, AO2 T01120009
KCNY,2015-05-22T13:53:00Z,13.9,6.7,70,11,,10.0,29.929134,,,,FEW,10000,,,,,,,METAR, AO2 SLP092 T01390067
KSRB,2015-05-22T13:55:00Z,14.0,8.0,20,7,,10.0,30.28937,,,,CLR,,,,,,,,METAR,
KRNM,2015-05-22T13:53:00Z,11.1,9.4,280,7,,10.0,30.008858,,,-RA,FEW,900,BKN,2400,OVC,6000,,,METAR, AO2 RAB38 SLP159 P0000 T01110094
KSYM,2015-05-22T13:50:00Z,13.0,8.0,240,8,,10.0,30.28937,,,,CLR,,,,,,,,METAR, AO2
KAQX,2015-05-22T14:15:00Z,21.0,11.0,0,6,16,10.0,30.15059,,,,SCT,3400,OVC,4500,,,,,METAR, AO2
KMIE,2015-05-22T13:53:00Z,15.0,7.8,250,7,,10.0,30.180119,,,,CLR,,,,,,,,METAR, AO2 SLP215 T01500078
KOTH,2015-05-22T14:15:00Z,12.0,11.0,0,0,,4.0,30.059055,,,,SCT,500,OVC,1600,,,,,METAR, AO1
KAJO,2015-05-22T13:56:00Z,13.8,8.3,250,7,,10.0,30.0,,TRUE,,CLR,,,,,,,,METAR, AO2 T01380083 SLP156 $
KAEL,2015-05-22T14:12:00Z,17.0,4.0,0,0,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2
KSLE,2015-05-22T13:56:00Z,12.2,10.0,250,4,,10.0,29.991142,,,,OVC,1500,,,,,,,METAR, AO2 RAE1257 SLP155 P0000 T01220100
KVNY,2015-05-22T13:51:00Z,13.9,8.3,0,0,,10.0,29.97933,,,,SCT,3500,BKN,7000,,,,,METAR, AO2 SLP147 T01390083
KNLC,2015-05-22T13:56:00Z,13.9,8.9,310,8,,10.0,29.991142,,,,BKN,4700,BKN,5500,,,,,METAR, AO2 SLP155 RH/71 T01390089
KSNK,2015-05-22T13:55:00Z,14.1,13.9,130,4,,2.0,30.121063,,,-DZ,OVC,200,,,,,,,SPECI, AO2 P0003 T01410139 TSNO
KMUO,2015-05-22T13:58:00Z,11.3,7.1,170,2,,10.0,29.890747,,TRUE,,OVC,10000,,,,,,,METAR, AO2 SLP109 T01130071 $
KAVL,2015-05-22T13:54:00Z,13.9,2.8,360,10,,10.0,30.250984,,,,CLR,,,,,,,,METAR, AO2 SLP232 T01390028
KHYS,2015-05-22T14:15:00Z,10.0,6.0,160,9,14,10.0,30.188976,,,,FEW,1200,SCT,3700,BKN,5500,,,METAR, AO1
KMKT,2015-05-22T14:15:00Z,16.0,4.0,0,0,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO1
KARR,2015-05-22T13:52:00Z,16.1,4.4,100,7,,10.0,30.188976,,,,CLR,,,,,,,,METAR, AO2 SLP222 T01610044
KLBL,2015-05-22T14:15:00Z,11.0,8.0,140,15,21,10.0,30.129921,,,,OVC,400,,,,,,,METAR, AO1
KFKA,2015-05-22T13:55:00Z,14.1,3.3,0,0,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2 T01410033
KRRL,2015-05-22T13:55:00Z,11.2,0.9,230,3,,10.0,30.230314,,,,CLR,,,,,,,,SPECI, AO2 T01120009
KUOX,2015-05-22T13:35:00Z,13.0,8.0,80,7,,10.0,30.33071,,,,CLR,,,,,,,,METAR, AO2 PWINO PNO
KDBN,2015-05-22T13:55:00Z,22.0,13.0,30,5,,10.0,30.180119,,,,CLR,,,,,,,,METAR, AO2
KFOA,2015-05-22T13:55:00Z,14.9,8.6,240,9,,10.0,30.239174,,,,CLR,,,,,,,,METAR, AO2 T01490086
KPHF,2015-05-22T13:54:00Z,18.9,7.8,340,12,19,10.0,30.121063,,,,CLR,,,,,,,,METAR, AO2 SLP200 T01890078
KAID,2015-05-22T13:48:00Z,14.0,5.0,240,5,,10.0,30.188976,,,,CLR,,,,,,,,METAR
KRWV,2015-05-22T13:30:00Z,18.0,18.0,,,,1.5,30.159449,,,BR,OVC,200,,,,,,,METAR, AO2
K54J,2015-05-22T13:55:00Z,18.5,12.1,,,,0.75,30.188976,,,HZ,OVX,0,,,,,,,METAR, AO2 VIS M1/4V5 T01850121
KMLE,2015-05-22T13:55:00Z,15.1,8.3,0,0,,10.0,30.230314,,,,CLR,,,,,,,,METAR, AO2 T01510083
KMNZ,2015-05-22T13:55:00Z,16.7,16.7,130,12,19,1.0,30.138779,,,BR,OVC,200,,,,,,,METAR, AO2 LTG DSNT N T01670167
KESC,2015-05-22T14:15:00Z,9.0,-3.0,140,3,,10.0,30.230314,,,,CLR,,,,,,,,METAR, AO1
KMCE,2015-05-22T13:53:00Z,13.3,10.0,310,6,,10.0,29.97933,,,,CLR,,,,,,,,METAR, AO2 SLP151 T01330100
KARV,2015-05-22T13:55:00Z,12.4,0.7,320,3,,10.0,30.200787,,,,CLR,,,,,,,,SPECI, AO2 T01240007
KMCK,2015-05-22T13:58:00Z,8.9,8.3,130,7,,2.5,30.159449,,,RA BR,BKN,800,BKN,1900,OVC,4700,,,SPECI, AO2 P0001 T00890083
KSLO,2015-05-22T13:55:00Z,16.6,9.0,240,8,,10.0,30.239174,,,,CLR,,,,,,,,METAR, AO2 T01660090
KSRR,2015-05-22T13:35:00Z,5.0,5.0,0,0,,0.25,30.188976,,,FG,OVC,100,,,,,,,METAR, AO2
KSVC,2015-05-22T13:55:00Z,12.0,-2.0,130,9,,10.0,30.100393,,,,,,,,,,,,METAR, AO2
KMSO,2015-05-22T13:53:00Z,10.0,6.7,280,3,,10.0,29.958662,,,,CLR,,,,,,,,METAR, AO2 SLP142 T01000067
KFCS,2015-05-22T13:58:00Z,7.0,,110,3,,10.0,30.008858,,TRUE,,BKN,400,OVC,800,,,,,METAR, AO2A RAE06DZB06E09 CIG 003V005 SLP164 P0000 $
KISN,2015-05-22T13:52:00Z,13.3,3.9,0,0,,10.0,30.138779,,,,CLR,,,,,,,,METAR, AO2 SLP206 T01330039
KCQW,2015-05-22T14:15:00Z,18.0,5.0,10,8,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2
KFXY,2015-05-22T13:55:00Z,14.0,5.0,0,0,,10.0,30.209646,,,,CLR,,,,,,,,SPECI, AO2
KTAD,2015-05-22T13:54:00Z,10.6,5.6,220,5,,10.0,30.008858,,,,CLR,,,,,,,,METAR, AO2 SLP120 T01060056
KNUQ,2015-05-22T13:56:00Z,13.9,11.7,0,0,,10.0,30.008858,,,,FEW,3300,OVC,4400,,,,,METAR, AO2 RAE12 SLP166 P0000 T01390117 TSNO
KEND,2015-05-22T13:58:00Z,11.2,10.6,110,12,,10.0,30.180119,,TRUE,,BKN,400,,,,,,,METAR, AO2 DZB1258E06 SLP220 P0002 T01120106 $
KBNW,2015-05-22T13:55:00Z,16.0,5.0,350,6,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2
KCLS,2015-05-22T14:15:00Z,13.0,11.0,230,4,,10.0,29.97933,,,,OVC,1600,,,,,,,METAR, AO2
KGEU,2015-05-22T13:47:00Z,21.0,4.0,180,4,,20.0,29.890747,,,,SCT,12000,BKN,20000,,,,,METAR
KAGS,2015-05-22T13:53:00Z,21.1,8.9,50,12,,10.0,30.159449,,,,BKN,4600,,,,,,,METAR, AO2 SLP211 T02110089
KRSN,2015-05-22T13:55:00Z,14.2,8.1,90,4,,10.0,30.280512,,,,BKN,1200,,,,,,,METAR, AO2 T01420081
KDMO,2015-05-22T13:53:00Z,17.2,10.0,0,0,,10.0,30.268702,,,,CLR,,,,,,,,METAR, AO2 SLP248 T01720100 TSNO
KSAV,2015-05-22T13:53:00Z,22.8,15.0,40,5,,10.0,30.121063,,,,BKN,2400,BKN,25000,,,,,METAR, AO2 SLP200 T02280150
KFKL,2015-05-22T14:15:00Z,12.0,6.0,300,7,15,10.0,30.088583,,,,FEW,1800,FEW,8500,SCT,10000,,,METAR, AO1
KD60,2015-05-22T13:35:00Z,12.0,7.0,0,0,,10.0,30.171259,,,,CLR,,,,,,,,METAR, AO2
KC29,2015-05-22T13:55:00Z,14.2,-3.7,120,5,,10.0,30.221457,,,,CLR,,,,,,,,METAR, AO1 T01421037
KCEW,2015-05-22T13:53:00Z,20.6,12.2,30,8,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2 SLP223 T02060122
KTRL,2015-05-22T14:11:00Z,15.6,10.6,100,9,,10.0,30.200787,,,,BKN,2300,OVC,3400,,,,,SPECI, AO2 T01560106
KCGE,2015-05-22T14:00:00Z,17.0,7.0,300,8,,10.0,30.079725,,,,CLR,,,,,,,,METAR, AO1
KMGC,2015-05-22T13:55:00Z,16.0,5.0,50,5,,10.0,30.180119,,,,CLR,,,,,,,,SPECI, AO2
KONZ,2015-05-22T13:54:00Z,14.0,-4.0,310,10,,10.0,30.138779,,,,CLR,,,,,,,,METAR, AO2
K1F0,2015-05-22T13:30:00Z,14.0,12.0,130,10,15,10.0,30.188976,,,VCTS -RA,SCT,1500,BKN,3300,OVC,4300,,,METAR, AO2 LTG DSNT NE AND E
KLEX,2015-05-22T13:54:00Z,13.9,7.8,230,9,,10.0,30.280512,,,,CLR,,,,,,,,METAR, AO2 SLP252 T01390078
KMMV,2015-05-22T14:08:00Z,11.7,10.6,240,3,,3.0,30.0,,,RA BR,SCT,1300,BKN,1800,OVC,4100,,,SPECI, AO2 P0003 T01170106
KDSM,2015-05-22T13:54:00Z,16.7,7.2,310,4,,10.0,30.209646,,,,FEW,24000,OVC,26000,,,,,METAR, AO2 SLP227 T01670072
KELA,2015-05-22T13:55:00Z,21.7,19.9,100,10,17,10.0,30.100393,,,,OVC,900,,,,,,,SPECI, AO2 T02170199
KLPC,2015-05-22T14:15:00Z,14.0,11.0,250,3,,10.0,30.029528,,,,FEW,900,OVC,3300,,,,,METAR, AO1
KCAV,2015-05-22T13:55:00Z,16.0,5.0,40,4,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2
KIWI,2015-05-22T13:53:00Z,15.6,8.3,120,6,,10.0,29.799213,,,,FEW,9000,,,,,,,METAR, AO2 SLP090 T01560083
KNEL,2015-05-22T14:00:00Z,16.7,7.8,,,,10.0,29.970472,,,,CLR,,,,,,,,SPECI, AO2 SLP148 T01670078 PWINO
KGOV,2015-05-22T13:59:00Z,10.0,-4.0,330,3,,10.0,30.188976,,,,CLR,,,,,,,,SPECI, AO2
KP60,2015-05-22T13:56:00Z,4.4,1.7,0,0,,,30.059055,,,,,,,,,,,,METAR, AO1 SLP139 T00440017
KHFF,2015-05-22T13:56:00Z,17.9,7.2,360,8,16,10.0,30.221457,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP234 T01790072 TSNO $
KELP,2015-05-22T13:51:00Z,15.6,11.7,40,3,,10.0,30.079725,,,,OVC,1600,,,,,,,METAR, AO2 SLP135 MTN TOPS OBSCD SW-NW T01560117
KSPA,2015-05-22T14:15:00Z,18.0,6.0,40,7,,10.0,30.221457,,,,CLR,,,,,,,,SPECI, AO2
KRBW,2015-05-22T13:55:00Z,20.0,10.0,40,10,16,10.0,30.15059,,,,OVC,4300,,,,,,,METAR, AO2
KIOW,2015-05-22T13:52:00Z,17.2,6.1,40,3,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2 SLP226 T01720061
KWYS,2015-05-22T14:10:00Z,3.0,2.0,0,0,,10.0,30.029528,,,,BKN,9500,,,,,,,METAR, AO2
KFYG,2015-05-22T13:55:00Z,15.0,9.0,0,0,,10.0,30.259842,,,,CLR,,,,,,,,SPECI, AO2
KMFI,2015-05-22T13:54:00Z,12.8,0.6,160,7,,10.0,30.221457,,,,CLR,,,,,,,,METAR, AO2 SLP238 T01280006
KNID,2015-05-22T13:56:00Z,10.0,3.3,0,0,,10.0,29.870079,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP110 T01000033 $
K06D,2015-05-22T13:55:00Z,18.0,0.0,240,12,,10.0,30.159449,,,,CLR,,,,,,,,METAR, AO2
KMKY,2015-05-22T13:55:00Z,29.0,22.0,340,6,,10.0,30.079725,,,,CLR,,,,,,,,METAR, AO1
KVAD,2015-05-22T13:58:00Z,20.6,11.7,10,6,,10.0,30.15059,,TRUE,,CLR,,,,,,,,SPECI, AO2 SLP210 T02060117 $
KICT,2015-05-22T13:53:00Z,11.1,8.9,110,8,,3.0,30.221457,,,RA BR,BKN,7500,OVC,9000,,,,,METAR, AO2 PRESFR SLP232 P0012 T01110089
KGLW,2015-05-22T13:50:00Z,13.9,9.1,250,5,,10.0,30.31004,,,,CLR,,,,,,,,METAR, AO2 T01390091
KCCU,2015-05-22T14:15:00Z,1.0,-3.0,240,11,19,7.0,30.180119,,,,SCT,1500,SCT,2900,OVC,4300,,,METAR, AO2
KOGA,2015-05-22T13:55:00Z,8.6,7.6,130,7,,10.0,30.138779,,,DZ,OVC,7000,,,,,,,METAR, AO2 P0001 T00860076
KGBD,2015-05-22T14:15:00Z,11.0,8.0,140,15,,10.0,30.180119,,,,FEW,1100,FEW,5000,OVC,8500,,,METAR, AO1
KCOF,2015-05-22T13:58:00Z,28.1,23.2,340,7,,10.0,30.079725,,,,CLR,,,,,,,,METAR, AO2 SLP190 T02810232
KAUG,2015-05-22T13:53:00Z,15.0,8.3,0,0,,10.0,29.778543,,,,CLR,,,,,,,,METAR, AO2 SLP087 T01500083
K6I2,2015-05-22T13:50:00Z,14.0,8.0,250,4,,10.0,30.28937,,,,CLR,,,,,,,,METAR, AO2
KTEX,2015-05-22T13:55:00Z,4.4,-0.9,0,0,,10.0,30.15059,,,,CLR,,,,,,,,METAR, AO2 T00441009
KBXA,2015-05-22T13:55:00Z,17.1,12.1,60,8,,10.0,30.221457,,,,,,,,,,,,METAR, AO2 T01710121
KCKB,2015-05-22T13:53:00Z,12.2,8.3,220,10,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2 SLP222 T01220083
KSPI,2015-05-22T13:52:00Z,17.8,8.3,290,6,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2 SLP228 T01780083
KJWY,2015-05-22T13:55:00Z,15.2,15.2,80,8,,3.0,30.171259,,,BR,OVC,400,,,,,,,METAR, AO2 T01520152
KONM,2015-05-22T13:55:00Z,11.6,8.2,350,6,,10.0,30.100393,,,,OVC,2300,,,,,,,SPECI, AO2 T01160082
KLBB,2015-05-22T13:53:00Z,12.2,11.1,100,9,,10.0,30.129921,,,,BKN,500,OVC,2500,,,,,METAR, AO2 SLP181 T01220111
K2G9,2015-05-22T13:55:00Z,10.0,6.0,240,13,16,10.0,30.121063,,,,SCT,5500,SCT,6500,,,,,METAR, AO2
KW13,2015-05-22T13:55:00Z,13.7,3.8,290,7,,10.0,30.159449,,,,CLR,,,,,,,,METAR, AO1 T01370038
KCRE,2015-05-22T13:53:00Z,18.9,11.7,10,10,15,10.0,30.15059,,,,FEW,2800,OVC,6000,,,,,METAR, AO1 SLP209 T01890117
KSAR,2015-05-22T13:55:00Z,15.0,9.0,250,6,,10.0,30.280512,,,,CLR,,,,,,,,METAR, AO2 T01500090
KTNU,2015-05-22T13:55:00Z,16.0,6.0,10,4,,10.0,30.200787,,,,CLR,,,,,,,,SPECI, AO2 PWINO
KOVL,2015-05-22T13:53:00Z,14.0,3.0,0,0,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2
KCIU,2015-05-22T14:15:00Z,5.0,-6.0,340,12,15,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO1
K2C8,2015-05-22T13:55:00Z,15.0,7.0,210,7,,10.0,30.15059,,,,CLR,,,,,,,,METAR, AO2
KDYR,2015-05-22T14:15:00Z,15.0,4.0,50,4,,10.0,30.318897,,,,CLR,,,,,,,,METAR, AO1
KDBQ,2015-05-22T13:53:00Z,14.4,6.7,130,5,,10.0,30.188976,,,,CLR,,,,,,,,METAR, AO2 SLP224 T01440067
KMTW,2015-05-22T13:56:00Z,11.7,-2.2,0,0,,10.0,30.230314,,,,CLR,,,,,,,,METAR, AO2 SLP002 T01171022
KPBG,2015-05-22T13:53:00Z,13.9,2.2,300,11,19,10.0,29.870079,,,,FEW,4000,,,,,,,METAR, AO2 SLP116 T01390022
KBIX,2015-05-22T13:58:00Z,17.5,13.5,40,10,,10.0,30.180119,,,,BKN,5500,OVC,8500,,,,,METAR, AO2 SLP223 T01750135
KCVX,2015-05-22T13:55:00Z,7.0,2.4,340,7,,10.0,30.250984,,,,CLR,,,,,,,,METAR, AO2 T00700024
KXSA,2015-05-22T13:55:00Z,17.0,4.9,320,5,,10.0,30.121063,,,,CLR,,,,,,,,METAR, AO2 T01700049
KFVX,2015-05-22T13:55:00Z,16.6,7.9,280,4,,10.0,30.15059,,,,CLR,,,,,,,,SPECI, AO2 T01660079
KBLF,2015-05-22T13:52:00Z,10.0,4.4,310,6,,10.0,30.268702,,,,BKN,1300,OVC,2000,,,,,METAR, AO2 SLP244 T01000044
KAHN,2015-05-22T13:51:00Z,19.4,8.3,80,10,15,5.0,30.200787,,,HZ,CLR,,,,,,,,METAR, AO2 SLP224 T01940083
KWRL,2015-05-22T13:53:00Z,11.1,8.3,50,3,,10.0,29.940945,,,,OVC,12000,,,,,,,METAR, AO2 SLP120 T01110083
KHVS,2015-05-22T13:55:00Z,18.0,6.0,40,12,17,10.0,30.180119,,,,SCT,6500,,,,,,,METAR, AO2
K11R,2015-05-22T13:55:00Z,21.9,19.7,100,7,,10.0,30.129921,,,,OVC,1000,,,,,,,METAR, AO2 T02190197
KNSE,2015-05-22T13:56:00Z,18.9,12.8,30,9,,10.0,30.188976,,TRUE,,FEW,8000,SCT,15000,SCT,25000,,,METAR, AO2 SLP209 T01890128 $
KEDJ,2015-05-22T13:45:00Z,14.0,7.0,270,5,,10.0,30.171259,,,,CLR,,,,,,,,METAR, AO1
KORB,2015-05-22T13:21:00Z,10.0,1.0,170,0,,10.0,30.180119,,,,CLR,,,,,,,,SPECI, AO2
KBKL,2015-05-22T13:53:00Z,12.8,1.7,340,8,,10.0,30.129921,,,,CLR,,,,,,,,METAR, AO2 SLP202 T01280017
KFFM,2015-05-22T13:54:00Z,16.0,7.0,0,0,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2
KTRL,2015-05-22T14:02:00Z,15.6,10.6,90,11,,10.0,30.200787,,,,SCT,2300,OVC,3300,,,,,METAR, AO2 T01560106
